customer_id,tenure_months,monthly_usage,subscription_plan,monthly_revenue,support_tickets,last_login_days,payment_delay,churn
3507,56,9.644418154471031,Basic,20,2,22,0,0
4252,12,474.575979864042,Enterprise,20,1,16,1,0
491,8,37.56270263841501,Enterprise,50,1,21,1,0
2289,46,86.5512752520796,Enterprise,20,2,10,0,0
1228,6,75.9938426596814,Basic,20,1,29,0,0
378,36,52.06157595718023,Basic,20,0,29,0,0
4188,42,66.69186819803721,Basic,50,1,20,0,0
3198,55,285.6362124505622,Pro,20,1,36,1,0
3024,18,65.88683747339876,Basic,20,2,29,0,0
2815,49,86.1169317894341,Enterprise,20,2,15,0,0
4901,54,24.310675746901296,Pro,20,3,18,1,0
3869,38,70.04463759090804,Pro,120,0,21,1,0
4803,13,66.6972173487713,Pro,120,1,2,2,0
4213,39,63.559890055988454,Pro,120,0,43,0,0
3355,40,39.88530472423837,Enterprise,120,0,9,0,0
4579,28,180.53400311258903,Basic,120,1,15,1,0
3943,30,49.230852261487705,Enterprise,20,2,13,0,0
4647,15,227.7968635415654,Pro,120,0,34,2,0
683,25,33.70908320484701,Basic,120,2,25,2,1
2849,55,24.886327318181937,Basic,50,0,4,0,0
2862,57,52.49665375272846,Pro,120,1,19,0,0
4049,46,72.74932485308683,Enterprise,120,0,26,1,0
1309,29,171.2987444484802,Basic,50,1,54,1,0
3340,49,92.98313887223388,Basic,50,3,26,1,0
3041,2,123.5050815895453,Basic,50,1,36,0,1
4937,52,99.27673293645095,Enterprise,120,1,13,1,0
3787,51,61.08357263042981,Enterprise,20,2,20,0,0
1899,15,51.39683898327213,Basic,120,1,49,0,0
1934,53,119.774790706612,Basic,120,2,4,0,0
3942,28,21.339110978823417,Basic,50,2,13,0,0
654,13,148.08425712777645,Basic,20,2,31,0,0
4564,33,104.14923839523524,Basic,20,1,50,0,0
817,28,45.79491152302226,Basic,50,2,36,1,1
4596,32,28.67348076756698,Basic,20,0,17,0,0
385,20,42.96379370308618,Pro,50,3,49,0,0
423,44,47.3907117927059,Basic,20,1,57,1,0
2839,7,85.33450816764045,Basic,20,3,56,0,0
567,25,61.82661257574562,Basic,20,2,10,0,0
2431,55,83.4541114869724,Pro,50,0,20,0,0
2868,26,273.2010148611334,Pro,120,0,0,1,0
1172,36,83.62411552042495,Basic,50,2,38,1,0
4471,13,13.6279481721227,Basic,120,2,43,1,0
333,49,50.14592556301789,Basic,50,2,40,0,0
787,37,86.03228552624248,Basic,120,1,34,0,0
4426,11,119.72697758107446,Pro,50,3,10,0,0
1781,17,212.0592131007804,Pro,20,1,59,1,1
4738,14,106.019525534943,Enterprise,20,0,20,0,0
1143,58,198.9617427594228,Enterprise,50,0,59,0,1
3151,25,43.86911866592766,Basic,120,2,55,0,0
3395,32,53.69248220865946,Basic,50,1,1,2,0
1743,2,52.67815050606492,Pro,20,2,14,0,0
4130,8,102.3824774690488,Basic,120,1,22,0,0
812,39,37.26946628263791,Basic,120,0,6,1,0
1529,20,211.53241701126257,Basic,120,2,54,0,1
4986,7,283.8177385767351,Basic,20,4,55,0,0
507,58,104.65826970176091,Basic,120,1,53,1,0
2416,12,201.62951996639697,Enterprise,20,2,54,1,0
3727,37,249.56191435038284,Basic,20,2,20,1,0
1947,5,69.8921878587339,Pro,120,2,8,1,0
3937,24,159.00525617879728,Pro,120,3,27,0,0
4047,57,74.34763253112058,Pro,120,2,21,0,0
85,29,32.67801468356346,Basic,20,2,3,0,0
1614,32,193.05476386407855,Basic,20,1,10,1,0
3844,37,116.60346833945474,Enterprise,50,1,26,1,0
4282,19,123.12897189495402,Basic,50,1,26,0,0
3691,18,42.18690206084515,Pro,20,1,8,1,0
3000,12,186.7472802231092,Basic,120,3,42,1,0
2824,44,33.9915785836253,Basic,50,1,16,0,0
4414,1,42.69363960643217,Pro,20,3,36,0,0
2292,30,54.873290324635214,Basic,120,2,54,1,0
1918,30,65.86524491512527,Enterprise,20,1,46,0,1
4278,33,133.33359398132382,Basic,20,1,8,0,0
3532,45,190.01867242284823,Pro,20,1,19,0,0
2424,46,167.79294492970308,Enterprise,50,2,57,2,0
3223,32,40.318169652608695,Pro,50,3,54,0,0
348,16,24.436911938929786,Basic,120,5,44,1,1
3529,46,37.17288120673389,Pro,20,0,14,1,0
4362,3,3.690329101898297,Enterprise,20,1,39,1,0
1244,5,23.03733419257822,Pro,120,2,25,1,0
2250,5,167.14686512881616,Basic,120,1,24,0,1
3525,39,254.6842874975877,Basic,20,0,54,1,1
3940,3,203.31722287909167,Basic,20,0,16,1,1
4710,39,64.4214057264266,Basic,50,1,50,0,0
3944,26,137.04940532592542,Pro,20,1,43,1,0
1162,13,78.3045585588724,Pro,120,0,59,2,0
723,36,138.36993436743964,Basic,120,3,7,0,0
2197,12,69.10191055044189,Enterprise,120,2,14,0,0
1347,2,59.061152195768486,Basic,120,2,14,1,1
1794,1,120.11249658972088,Basic,120,0,15,1,1
3801,21,20.452183944763995,Basic,50,2,47,2,0
2446,28,100.7848472107934,Basic,50,1,35,0,0
3364,32,241.1822914048111,Pro,120,1,49,0,0
1616,14,150.53492916183288,Pro,50,0,7,0,0
4963,30,101.11354706781464,Enterprise,120,0,12,1,0
4921,38,79.57141031436511,Pro,120,1,28,2,0
2711,19,144.1137038684722,Enterprise,120,0,42,0,0
1308,22,28.414337926659655,Pro,50,3,2,0,0
4365,15,24.66267579357207,Pro,20,2,32,0,0
4174,8,110.90044682553088,Enterprise,50,4,41,0,1
3450,39,72.51730949597052,Pro,50,2,43,0,1
273,6,41.09924962407853,Basic,50,5,21,1,0
3365,34,44.9907833909254,Pro,50,3,27,1,0
2653,26,150.95077256658467,Pro,50,2,8,1,0
2252,59,146.07680220926608,Basic,50,1,51,2,0
2860,24,198.60823104537093,Basic,20,1,54,0,0
4108,11,111.27099055788123,Basic,50,1,0,1,0
1741,58,34.00189724017865,Pro,120,1,32,1,0
1321,59,12.56757948731183,Basic,50,1,3,1,0
2870,37,128.3913194999766,Pro,50,1,46,0,1
1676,46,264.7399514088722,Pro,20,3,17,1,0
3903,38,107.68070866813596,Pro,20,2,52,0,0
2072,37,182.5433030266248,Basic,50,1,15,0,0
2683,2,142.79731024300193,Enterprise,50,2,32,0,1
3863,45,73.3297018474602,Basic,120,2,21,0,0
3094,14,59.32765274054246,Basic,20,2,35,0,0
449,42,37.22367628420219,Pro,20,2,6,1,0
454,40,65.06944408615001,Basic,50,0,51,1,0
4183,6,94.80212708013792,Enterprise,20,0,45,0,1
2538,56,237.6306698308042,Pro,20,3,44,1,0
3592,4,121.0358604187882,Pro,120,2,54,2,1
1485,10,56.72917311936803,Enterprise,120,0,24,2,1
1687,45,52.36376627808485,Basic,20,3,29,1,0
2427,8,45.41606234599252,Basic,50,0,19,0,0
2154,48,91.8868410643022,Pro,50,2,14,1,0
2682,28,114.9719118356297,Basic,120,1,15,0,0
138,7,249.0368833379592,Enterprise,50,2,57,2,0
1959,37,135.44149856859806,Pro,120,2,44,0,1
4827,43,21.57412361393725,Pro,120,1,26,0,0
4598,19,41.16540790616352,Enterprise,20,0,47,0,0
2956,21,101.23250560453968,Pro,20,6,2,0,0
1331,8,63.36215812382089,Basic,50,5,33,0,0
4386,37,253.18453224178504,Enterprise,20,3,22,0,0
2543,31,28.425685979399063,Basic,120,5,56,0,0
1796,43,95.95809122243216,Basic,120,1,26,1,0
3739,53,65.0948730142014,Basic,120,1,27,1,0
3310,15,112.56514276964238,Basic,20,0,8,2,1
3662,30,137.54780866046218,Basic,20,3,35,1,0
2083,29,81.9911658928723,Basic,20,1,26,2,0
1275,2,157.79950412910097,Pro,50,3,30,0,1
4099,56,65.97636395401437,Basic,50,4,44,1,0
2544,11,111.83876996860344,Basic,20,1,49,0,0
1792,40,308.91115508854193,Pro,120,2,26,0,0
4336,21,6.004686539037223,Pro,120,2,57,1,0
3001,8,15.146153491984874,Enterprise,50,1,26,2,0
4480,42,133.89828015749407,Basic,50,2,1,1,0
4667,38,88.89912923963475,Basic,50,3,1,0,0
588,28,107.44296930590288,Basic,20,2,25,0,0
4866,37,65.97281211317885,Pro,20,1,25,0,0
284,5,177.6084918015045,Enterprise,20,3,46,0,0
612,36,68.7132795932683,Pro,50,3,12,2,0
438,31,161.32920579096,Enterprise,20,1,15,0,0
2644,38,69.69208271087038,Enterprise,120,4,4,1,0
2310,11,42.782222521210734,Pro,120,0,13,2,0
3827,23,58.20100996785303,Basic,20,0,55,0,0
222,41,104.34346533885416,Pro,20,3,25,1,0
2182,1,70.27887947279054,Basic,120,3,43,1,0
405,54,154.12548236479856,Pro,50,1,17,1,0
4246,19,41.1087254659657,Basic,120,2,52,2,1
2255,38,236.06449929720256,Basic,120,1,38,2,1
1413,36,75.31998542975708,Pro,50,3,57,1,0
624,45,9.999310724592169,Enterprise,20,2,33,3,1
231,51,108.01450353585074,Basic,120,0,49,1,0
2491,3,43.67155183957283,Basic,50,1,36,1,1
1986,25,26.279061245498347,Basic,20,1,11,1,0
3007,23,69.50234262234926,Pro,120,0,20,1,0
1924,32,156.4150345377169,Pro,120,0,21,1,0
1548,32,279.1408329973865,Basic,50,2,6,0,0
4357,30,104.86597907117635,Pro,20,0,50,2,0
1488,53,68.5467008363291,Pro,50,0,39,1,1
4962,47,179.44739261367047,Basic,120,3,28,2,0
2098,16,104.21089824982604,Pro,50,1,3,1,0
1057,16,111.78946942232864,Pro,20,0,37,2,0
500,34,34.156864820891094,Basic,20,2,11,0,0
362,40,288.6689880874813,Basic,50,1,45,0,0
1179,49,61.65291417300609,Basic,50,1,59,0,0
1635,33,101.60409042804072,Basic,50,2,15,1,0
1633,10,165.26199100831627,Pro,20,1,12,0,0
1920,55,104.20074938729526,Basic,120,1,10,0,0
1544,51,12.085079601733172,Basic,120,0,56,0,0
1237,15,83.0353604559537,Basic,20,3,47,2,0
469,33,41.70738538153005,Pro,120,2,55,0,0
2549,16,12.096188651504145,Basic,20,2,6,0,0
853,18,114.40130733356484,Basic,50,1,50,0,1
2342,54,100.02306735044247,Enterprise,50,1,57,0,0
3582,28,119.12574588120133,Basic,20,0,11,1,0
584,22,112.30820388615214,Basic,120,1,32,1,1
1748,53,9.451634102216865,Basic,50,4,35,1,1
2205,32,141.29196860712153,Basic,20,3,18,0,0
4868,36,20.754943004308117,Basic,50,3,5,0,0
1526,49,210.1299051189296,Pro,50,3,25,0,0
4205,49,28.675649631986342,Basic,120,0,9,1,0
2009,6,145.77407251050164,Basic,120,3,17,2,0
3210,39,117.68614546023623,Basic,20,1,46,1,0
2059,11,16.029647236312627,Enterprise,50,1,6,0,0
2576,56,182.4331482429764,Pro,120,3,1,0,0
627,24,81.09573182633818,Pro,20,1,20,0,0
3534,17,82.29278887638914,Pro,20,1,27,0,0
4549,17,84.37997226236429,Pro,20,1,4,2,0
2344,28,75.65618451941573,Pro,50,0,35,0,0
3719,37,30.397665697446953,Pro,20,1,21,0,0
3997,15,211.58347243010013,Basic,120,2,49,0,1
714,49,49.29986161485948,Basic,20,2,41,1,0
1109,17,35.118797611550825,Basic,120,1,58,0,0
4774,32,82.5913520638782,Enterprise,20,5,0,1,1
4182,12,109.47444058507573,Pro,20,1,44,0,0
3887,9,30.04163931661968,Basic,120,3,46,1,0
3744,22,37.47536542102252,Basic,50,1,25,1,0
3272,22,89.28829325808739,Pro,120,0,44,2,1
156,35,142.45408475292763,Enterprise,50,1,24,2,0
339,37,64.07492953428324,Basic,120,1,19,0,0
3408,46,34.74240894487299,Basic,20,1,4,1,0
1441,44,12.06671805269655,Basic,50,2,32,0,1
772,44,38.09562475008225,Enterprise,50,1,4,1,0
3170,16,19.665020537232284,Pro,20,2,38,1,0
4468,37,244.67664893586223,Pro,20,1,26,1,0
2866,16,106.8426135302863,Basic,120,2,33,0,1
4143,26,92.8161938419873,Basic,20,1,31,0,0
2383,6,71.23455232884359,Pro,120,3,29,0,0
728,9,158.11118872212114,Basic,20,2,17,0,0
941,35,241.53650784103857,Basic,50,2,41,0,0
3452,47,185.83460276376084,Pro,120,0,9,0,0
3291,23,17.39963096259116,Pro,20,1,4,0,0
1519,29,127.21937524298237,Pro,50,1,41,1,0
3160,19,113.36585808173052,Basic,120,3,18,0,0
1105,56,196.1146777061425,Pro,120,0,52,2,1
28,21,40.85858016029969,Pro,20,1,14,0,0
149,35,94.75624359103116,Pro,50,4,16,0,0
3535,55,116.51179113782104,Enterprise,20,2,52,1,0
2487,51,67.0698241955868,Pro,50,0,2,1,0
4274,18,155.2553688593282,Basic,20,2,3,0,0
282,38,67.68603370925186,Pro,50,2,5,0,0
1487,57,45.14201704985509,Basic,20,1,37,0,0
851,20,89.20549932445803,Enterprise,120,1,14,0,0
2769,48,72.5791737768101,Pro,120,0,58,0,1
731,14,73.48932620589525,Enterprise,50,4,16,0,1
1480,21,22.163382985425937,Basic,120,0,50,0,0
3304,58,50.480330620918615,Pro,120,3,41,1,1
4220,41,264.39495752465854,Pro,50,0,28,1,0
3817,3,41.03800117022454,Basic,20,2,45,0,0
861,53,124.23343891839296,Basic,120,2,0,1,0
3658,24,150.65734792047348,Basic,20,2,42,1,0
4776,38,88.37341605636915,Basic,20,1,7,1,0
220,52,10.066451981496188,Basic,120,1,46,2,0
87,26,92.2231112195364,Basic,50,2,36,2,1
760,5,72.04154752429112,Basic,50,3,39,1,0
4304,14,208.9232968456998,Pro,50,5,4,1,0
2996,16,276.2931325336141,Pro,20,2,47,0,0
2980,22,80.23631173659481,Basic,50,2,21,1,0
973,49,113.78205783488616,Pro,20,2,29,0,0
4959,53,29.761663605890092,Basic,50,2,33,0,0
2578,56,112.58963598217412,Basic,120,2,0,0,0
2158,7,8.136501881642562,Enterprise,20,0,19,1,0
976,34,132.76674874532966,Pro,120,2,27,0,0
3469,32,91.33964873823388,Basic,20,2,37,1,0
1779,52,34.65736150675607,Basic,20,2,26,1,0
4269,23,113.92804017906128,Pro,20,1,38,0,0
3318,5,151.46786812395345,Pro,120,1,47,0,1
2999,16,102.36237674958709,Pro,20,1,3,1,0
4030,8,49.05710320186818,Basic,50,3,23,0,0
4802,51,72.56182490990844,Enterprise,20,2,37,0,0
1190,56,92.0451744553461,Pro,50,1,32,1,0
1753,21,182.8345686890508,Basic,20,4,49,0,0
2029,32,173.25080679831893,Enterprise,50,2,23,0,0
522,53,107.23287702210509,Enterprise,20,0,42,1,0
4668,11,67.17268592469826,Basic,120,1,19,0,0
1715,38,55.95849168673184,Pro,50,2,3,1,0
1987,7,57.78020630228394,Enterprise,120,2,49,0,0
2188,50,179.67069164538174,Pro,50,0,35,1,0
2590,37,95.47847920946556,Pro,20,0,55,1,0
3741,42,23.41357345398852,Pro,50,0,21,0,0
3255,41,30.74387946333325,Enterprise,50,1,59,2,0
334,2,48.628585836443165,Basic,50,4,4,1,0
3991,3,110.03549000984408,Pro,50,1,14,1,0
3182,36,124.35050794915978,Basic,50,2,2,0,0
2281,3,27.3677773227102,Pro,50,0,26,0,0
2425,36,163.9252185515719,Basic,50,2,20,1,0
1160,25,57.66853026151772,Pro,120,0,8,0,0
3813,49,233.2651988077138,Pro,20,2,25,1,0
4934,17,126.90621671510928,Pro,50,0,50,2,1
4207,49,50.19211928346049,Basic,50,1,30,0,0
3875,37,40.412339041604326,Basic,50,1,38,0,0
765,11,85.88638883998046,Pro,20,1,58,1,0
560,58,90.65506940795449,Basic,120,2,55,0,0
3361,31,232.1477790684182,Pro,50,2,17,1,0
1679,17,70.73141266101699,Basic,120,1,34,0,0
1438,40,50.947584093510066,Basic,120,0,54,1,1
3436,24,268.44209994024555,Basic,20,2,50,1,0
3121,21,54.445902376748265,Basic,20,0,42,0,0
3031,12,31.163294351587343,Basic,50,3,48,0,1
239,32,37.80532949415685,Pro,20,1,2,0,0
684,21,21.906936217419872,Pro,50,1,21,1,0
3328,48,312.2980570193226,Basic,120,0,0,0,0
1949,30,165.70493516599157,Basic,20,3,59,1,0
1196,33,93.62765462362212,Enterprise,20,1,29,0,0
965,9,133.34875276904697,Enterprise,20,4,23,1,0
2984,5,13.130946300880977,Basic,20,1,41,1,1
3754,39,261.4746510700296,Basic,20,0,58,2,1
943,21,58.82079747731017,Basic,50,1,36,1,0
2117,43,106.2224883969854,Enterprise,120,0,2,0,0
1555,16,56.138482842612625,Pro,120,2,34,1,0
4389,1,199.68622577797325,Basic,50,2,56,0,1
2304,54,115.09078734005678,Basic,20,1,7,1,0
2802,46,125.23704454427688,Basic,20,1,1,0,0
800,4,21.858043662257103,Basic,50,2,6,1,0
2461,24,104.12860467136306,Pro,20,2,30,1,0
2222,55,404.2219355582232,Enterprise,120,0,22,2,1
980,39,85.04436646480676,Basic,120,1,55,0,0
3387,32,71.71112278161395,Pro,20,3,32,1,0
289,11,127.6841314391953,Basic,120,3,46,0,0
1455,54,97.9627182980108,Pro,120,2,7,0,0
525,5,57.02664496907358,Basic,20,1,32,0,0
4924,22,32.131942569722725,Enterprise,20,1,15,0,0
2227,32,99.12107966492,Pro,20,3,15,0,0
343,9,190.83625753621612,Enterprise,120,2,30,0,0
1042,5,99.76793551321344,Basic,20,4,39,0,0
954,53,12.579552938425968,Pro,120,1,52,1,1
3307,36,98.07288043747803,Pro,50,4,10,1,0
4368,40,57.131920422598334,Basic,50,0,45,1,0
1082,42,16.327168546685947,Pro,120,2,36,0,0
2962,54,33.52619241465351,Basic,20,1,29,1,0
340,32,133.28671447618058,Pro,20,3,32,0,0
794,22,60.21750574106544,Basic,20,4,40,1,0
4177,6,139.8215026292205,Basic,20,1,6,1,0
3034,34,348.1439335170292,Pro,50,2,47,0,0
4975,58,72.79792380916402,Basic,120,3,1,1,0
4352,55,69.96528350706086,Pro,120,0,23,1,0
3502,16,190.37232632169747,Pro,50,0,18,1,0
2859,10,32.621395330552495,Pro,120,1,7,0,0
2701,46,157.07498443932394,Basic,120,2,47,0,0
304,3,183.94714058109045,Basic,120,6,53,0,0
1394,45,32.42720796020845,Basic,50,3,16,1,0
773,17,63.877358000451814,Pro,20,3,16,0,0
4187,19,157.95914166918436,Pro,120,2,45,1,1
2892,33,90.80488651727504,Enterprise,20,3,11,0,0
752,45,14.116197972030369,Basic,120,1,19,1,0
688,37,34.65057403402169,Pro,50,0,22,1,0
4722,25,74.2615784845752,Pro,20,1,43,0,1
2948,4,36.2656523189502,Basic,20,0,30,0,0
4735,20,80.2723611640243,Basic,120,2,34,2,0
4689,38,229.92375257453847,Pro,120,1,28,1,0
3856,20,34.528047561093935,Pro,120,2,53,0,1
179,32,195.36588165601344,Pro,120,1,27,0,0
3780,24,198.70859910589343,Pro,20,1,4,0,0
452,58,243.07980929626544,Basic,50,3,36,1,0
1365,29,37.21322442532755,Pro,120,1,32,1,0
3189,7,49.85541761211988,Pro,50,2,27,0,0
350,20,222.57013613216853,Pro,120,1,46,0,0
1031,17,102.13768540651242,Basic,120,1,56,1,0
4936,54,79.28714049704298,Pro,20,0,32,0,0
601,21,154.1304976631602,Pro,20,0,20,0,0
3137,29,85.186122369969,Basic,120,3,48,1,0
1656,20,10.244192792214776,Basic,120,2,58,0,1
2836,20,121.94238022009615,Enterprise,50,0,13,1,0
3861,16,185.04395450446947,Pro,20,2,47,0,0
806,54,61.3971847041883,Basic,50,1,41,0,1
4055,28,57.18260215323846,Enterprise,50,0,14,0,0
2604,51,63.82792656456843,Enterprise,50,0,49,1,0
2580,47,38.21549992762318,Enterprise,120,1,33,1,0
1256,1,134.70438152056377,Enterprise,120,1,53,0,0
72,35,48.03172838892125,Basic,50,0,50,0,0
1847,26,29.109212579404193,Basic,20,4,28,1,0
3410,46,28.195152695271386,Enterprise,50,1,20,1,0
697,49,85.03125745767896,Pro,120,0,42,1,0
3316,43,57.952856445238645,Basic,20,2,33,0,0
2441,32,23.222206271480307,Enterprise,20,0,16,0,0
129,35,107.26781932605792,Basic,120,0,56,2,1
2145,49,41.89888414164946,Pro,20,2,18,1,0
2764,15,278.798069191101,Basic,20,1,51,1,0
1106,30,133.04579971144508,Basic,50,5,15,0,0
2951,2,33.84854812263233,Basic,20,1,34,2,0
2096,24,68.0165127717381,Basic,120,0,41,1,0
4928,10,95.48779935119993,Enterprise,50,0,2,0,0
4742,52,85.59656589802053,Basic,50,2,31,1,0
3342,4,139.44836119534153,Pro,20,1,9,0,1
530,32,21.985467303340062,Pro,50,3,42,1,0
986,3,207.304766007901,Pro,120,1,48,1,1
2946,41,241.0182544217005,Pro,50,1,57,1,0
948,17,87.57948599750436,Pro,50,1,15,0,0
2985,13,205.2048503339263,Basic,120,1,22,0,0
3306,46,67.46396015677946,Basic,120,0,51,0,0
3246,42,329.18921447348123,Basic,120,1,11,1,0
4588,9,26.086029697044456,Pro,50,0,15,1,0
1452,31,182.54046415549016,Pro,120,1,42,2,0
2456,49,81.99347392645312,Basic,120,3,14,1,0
264,32,172.27636658591416,Enterprise,20,0,5,0,0
4731,36,205.5699630017028,Basic,50,0,48,1,0
3152,2,125.41162715477098,Pro,120,0,9,0,1
2181,54,150.74346026720843,Basic,120,2,57,0,1
1673,30,94.31787912335626,Basic,20,1,37,0,1
2542,47,119.0445819557219,Enterprise,120,1,28,1,0
940,41,173.08497897487507,Enterprise,50,0,30,0,0
4105,30,89.37783897155398,Pro,20,1,45,0,1
4524,54,80.9629572424813,Pro,120,2,36,0,0
3093,18,212.1430036312924,Enterprise,120,1,15,1,0
4302,13,64.8386002570565,Pro,20,0,21,0,0
4984,36,51.80785108066595,Basic,50,2,44,1,0
1113,8,135.28173677402287,Pro,120,1,42,2,0
448,25,75.16317136852516,Basic,120,6,45,1,0
1310,8,148.14833058388052,Basic,120,1,22,1,0
1111,36,87.57458800327846,Basic,20,0,51,2,0
486,57,169.26197705972658,Basic,50,1,3,0,0
1508,51,33.543217564093105,Pro,20,2,53,1,1
1337,38,69.17272155231096,Pro,50,3,42,0,0
1522,26,60.850879259604,Basic,20,0,53,1,0
3556,49,106.17745585276828,Basic,20,1,44,2,0
2283,44,136.36733929997433,Enterprise,50,1,59,0,1
4379,39,62.61984039129522,Basic,20,3,5,3,0
5000,22,83.0450214483676,Enterprise,50,0,17,1,0
4287,49,175.69651043326863,Basic,120,2,4,1,0
167,27,11.398914046280222,Pro,120,0,48,1,1
266,1,13.521138853024498,Basic,120,2,53,0,1
652,44,130.69724185600472,Basic,50,0,44,1,0
1221,6,13.93187276549796,Enterprise,20,0,45,1,0
3493,17,91.63739925345332,Basic,120,3,39,1,0
764,43,30.649270685102557,Basic,20,0,1,0,0
3335,9,101.89555977281182,Basic,20,2,38,1,0
2489,54,33.11313944651534,Basic,20,3,18,1,0
2159,10,200.51345614060824,Pro,20,1,42,1,0
4170,27,50.50469347522489,Pro,50,1,35,0,0
2001,34,299.22619341606645,Basic,50,2,33,0,1
533,47,161.7497991463769,Pro,50,2,10,1,0
647,1,112.79259429244756,Enterprise,120,2,48,1,0
2663,40,46.13576133798762,Basic,20,1,36,0,0
2149,31,246.4638176935675,Pro,20,0,48,0,0
2516,54,69.9981004395742,Enterprise,20,2,52,0,0
1223,20,141.93970755251848,Enterprise,20,0,40,2,0
2019,58,67.16839434452176,Basic,120,1,16,1,0
2741,46,145.28918392640043,Basic,120,3,20,1,0
386,56,38.59824760512805,Pro,120,0,35,0,0
3442,33,60.04528768974373,Pro,50,3,20,1,0
3985,9,75.12057939537728,Basic,50,2,42,0,1
2327,38,54.41453081579741,Basic,20,1,38,1,0
681,56,101.3061785624516,Pro,120,3,16,1,0
1995,53,181.04589894545092,Basic,20,1,35,0,0
1606,3,36.63811826458687,Pro,50,4,34,1,1
4046,48,155.77638472468456,Basic,50,4,9,0,0
2459,31,37.97754084599331,Pro,120,3,27,1,0
655,12,7.902273344475566,Enterprise,20,2,36,2,0
1466,37,185.55107330253009,Enterprise,120,1,35,0,0
2307,2,49.5298697655593,Basic,20,1,21,1,1
98,23,105.11633936723996,Basic,120,0,43,1,0
1260,37,84.9489164935308,Enterprise,50,1,24,0,0
2721,1,40.90505524251671,Basic,120,2,9,1,0
1171,47,159.33415011433078,Pro,120,2,59,0,0
1175,34,168.1498047778323,Basic,50,2,20,1,0
1393,36,152.96360793149108,Pro,120,3,29,1,0
313,39,97.06816999742895,Pro,120,2,53,1,0
3914,25,191.3416926909232,Basic,20,0,55,1,0
2393,50,150.38030010010402,Basic,20,4,18,0,0
730,28,54.97901163998178,Basic,20,0,11,0,0
3716,56,157.92986515897948,Enterprise,120,2,44,1,0
2448,51,77.5844424910479,Basic,120,2,7,2,0
3499,57,93.15418713381295,Basic,50,0,14,0,0
3517,54,7.960882504867932,Pro,20,1,7,0,0
1093,49,130.5504922676015,Basic,50,2,26,0,0
767,47,125.61688769582436,Basic,50,0,53,0,1
2773,50,124.11532641344184,Basic,120,1,29,0,0
4111,21,28.483540646571164,Basic,50,2,39,1,0
2322,32,40.06227565905875,Basic,50,0,17,2,0
1035,10,152.11049598833486,Basic,50,1,27,0,0
2493,18,5.01223105365723,Pro,20,3,26,0,0
4594,49,195.95837853139128,Pro,50,1,26,0,0
4134,40,41.30316364335702,Basic,50,3,2,0,0
3148,19,81.19268434369543,Enterprise,50,0,2,1,0
1194,37,57.49233117633808,Basic,50,0,17,1,0
2896,22,163.59884412769796,Pro,20,3,15,1,0
4881,45,26.057931240775012,Basic,20,1,9,0,0
3927,19,39.30294884419405,Basic,20,2,31,1,1
3211,5,68.71012270281972,Basic,50,0,27,0,0
1615,24,140.77383112202426,Basic,120,1,50,1,0
3153,11,71.5366014868365,Pro,50,0,41,0,1
1728,40,66.81236951474531,Pro,20,0,55,0,1
3117,13,19.839922465980717,Basic,50,2,26,0,0
2107,43,96.1507437352988,Pro,50,3,7,0,0
3400,12,51.149156927757275,Pro,50,3,6,1,0
2792,21,56.35169607339724,Basic,120,1,10,1,0
4749,13,29.957548599755917,Pro,50,3,41,1,0
3280,19,152.1313358932699,Enterprise,120,3,42,0,0
1176,47,38.17624345006645,Basic,120,0,28,1,0
177,49,205.86444001064396,Enterprise,20,1,49,1,1
2852,21,102.3194516707409,Basic,120,1,4,1,0
4216,49,276.8836284738584,Pro,50,1,36,1,1
318,28,327.0763802046667,Basic,120,4,37,1,1
3800,40,271.3588550742441,Pro,20,0,46,1,0
977,28,114.60362761516036,Basic,20,0,32,1,0
2345,20,89.67119664828138,Pro,50,0,27,2,1
374,54,69.9381158375447,Pro,120,2,12,1,0
2479,2,87.74700465496097,Basic,120,2,20,1,0
67,47,141.2282532875438,Basic,20,2,0,0,0
1351,40,56.393281886924974,Basic,20,1,16,2,1
1702,37,107.4898001992936,Enterprise,50,1,34,2,0
4919,13,2.483115054219673,Basic,20,1,34,0,0
4185,27,293.6088235422195,Basic,120,1,20,1,0
1805,44,128.3429133949173,Pro,50,0,56,0,0
2672,1,103.89203309787044,Enterprise,50,2,19,1,1
4753,18,28.600200571675504,Basic,120,4,46,0,0
3486,36,69.34718748522286,Basic,50,1,9,0,0
2457,30,13.847071778324512,Pro,120,1,19,2,0
2591,20,109.80618861375387,Pro,50,0,57,0,0
4523,36,71.27075480879942,Basic,50,3,54,1,0
673,7,59.697275095598926,Basic,120,1,35,0,0
2988,47,152.68502859339665,Basic,120,1,21,0,0
4914,44,22.143677712228733,Basic,50,2,4,0,0
2168,22,116.33000194449548,Pro,120,0,23,1,0
878,53,11.72265131307106,Basic,50,3,39,1,1
3792,20,85.86679185017204,Basic,50,0,59,0,1
1436,33,55.42426931724525,Pro,50,0,5,1,0
349,3,151.22584792172623,Basic,120,3,5,0,1
1559,1,95.18888241092272,Pro,20,3,50,1,0
4662,46,46.83976865266873,Enterprise,50,3,17,1,0
4018,59,78.96692192697088,Enterprise,120,1,23,0,0
3702,15,79.75403084072717,Basic,20,1,35,0,0
4477,23,56.37918003868069,Basic,20,0,25,0,0
4038,25,281.8603442084248,Basic,50,0,23,2,0
